938300,1.111
938301,1.111
938302,1.111
938303,1.111
938449,1.111
938450,1.111
938451,1.111
938452,1.111
938453,1.111
938454,1.111
938455,1.111
938456,1.111
938457,1.111
938458,1.111
938459,1.111
938460,1.111
938461,1.111
938462,1.111
938463,1.111
938464,1.111
938465,1.111
938466,1.111
938467,1.111
938468,1.111
938469,1.111
938470,1.111
938471,1.111
938497,1.111
938498,1.111
938499,1.111
938500,1.111
938501,1.111
938502,1.111
938503,1.111
938504,1.111
938505,1.111
938506,1.111
938507,1.111
938508,1.111
938509,1.111
938510,1.111
938511,1.111
938512,1.111
938513,1.111
938514,1.111
938515,1.111
938516,1.111
938517,1.111
938518,1.111
938519,1.111
938545,1.111
938546,1.111
938547,1.111
938548,1.111
938549,1.111
938550,1.111
938551,1.111
938552,1.111
938553,1.111
938554,1.111
938555,1.111
938556,1.111
938557,1.111
938558,1.111
938559,1.111
938560,1.111
938561,1.111
938562,1.111
938563,1.111
938564,1.111
938565,1.111
938566,1.111
938567,1.111
938617,1.111
938618,1.111
938619,1.111
938620,1.111
938621,1.111
938622,1.111
938623,1.111
938624,1.111
938625,1.111
938626,1.111
938627,1.111
938628,1.111
938629,1.111
938630,1.111
938631,1.111
938632,1.111
938633,1.111
938634,1.111
938635,1.111
938636,1.111
938637,1.111
938638,1.111
938639,1.111
938665,1.111
938666,1.111
938667,1.111
938668,1.111
938669,1.111
938670,1.111
938671,1.111
938672,1.111
938673,1.111
938674,1.111
938675,1.111
938676,1.111
938677,1.111
938678,1.111
938679,1.111
938680,1.111
938681,1.111
938682,1.111
938683,1.111
938684,1.111
938685,1.111
938686,1.111
938687,1.111
938713,1.111
938714,1.111
938715,1.111
938716,1.111
938717,1.111
938718,1.111
938719,1.111
938720,1.111
938721,1.111
938722,1.111
938723,1.111
938724,1.111
938725,1.111
938726,1.111
938727,1.111
938728,1.111
938729,1.111
938730,1.111
938731,1.111
938732,1.111
938733,1.111
938734,1.111
938735,1.111
938785,1.111
938786,1.111
938787,1.111
938788,1.111
938789,1.111
938790,1.111
938791,1.111
938792,1.111
938793,1.111
938794,1.111
938795,1.111
938796,1.111
938797,1.111
938798,1.111
938799,1.111
938800,1.111
938801,1.111
938802,1.111
938803,1.111
938804,1.111
938805,1.111
938806,1.111
938807,1.111
938833,1.111
938834,1.111
938835,1.111
938836,1.111
938837,1.111
938838,1.111
938839,1.111
938840,1.111
938841,1.111
938842,1.111
938843,1.111
938844,1.111
938845,1.111
938846,1.111
938847,1.111
938848,1.111
938849,1.111
938850,1.111
938851,1.111
938852,1.111
938853,1.111
938854,1.111
938855,1.111
938881,1.111
938882,1.111
938883,1.111
938884,1.111
938885,1.111
938886,1.111
938887,1.111
938888,1.111
938889,1.111
938890,1.111
938891,1.111
938892,1.111
938893,1.111
938894,1.111
938895,1.111
938896,1.111
938897,1.111
938898,1.111
938899,1.111
938900,1.111
938901,1.111
938902,1.111
938903,1.111
938929,1.111
938930,1.111
938931,1.111
938932,1.111
938933,1.111
938934,1.111
938935,1.111
938936,1.111
938937,1.111
938938,1.111
938939,1.111
938940,1.111
938941,1.111
938942,1.111
938943,1.111
938944,1.111
938945,1.111
938946,1.111
938947,1.111
938948,1.111
938949,1.111
938950,1.111
938951,1.111
939097,1.111
939098,1.111
939099,1.111
939100,1.111
939101,1.111
939102,1.111
939103,1.111
939104,1.111
939105,1.111
939106,1.111
939107,1.111
939108,1.111
939109,1.111
939110,1.111
939111,1.111
939112,1.111
939113,1.111
939114,1.111
939115,1.111
939116,1.111
939117,1.111
939118,1.111
939119,1.111
939193,1.111
939194,1.111
939195,1.111
939196,1.111
939197,1.111
939198,1.111
939199,1.111
939200,1.111
939201,1.111
939202,1.111
939203,1.111
939204,1.111
939205,1.111
939206,1.111
939207,1.111
939208,1.111
939209,1.111
939210,1.111
939211,1.111
939212,1.111
939213,1.111
939214,1.111
939215,1.111
939241,1.111
939242,1.111
939243,1.111
939244,1.111
939245,1.111
939246,1.111
939247,1.111
939248,1.111
939249,1.111
939250,1.111
939251,1.111
939252,1.111
939253,1.111
939254,1.111
939255,1.111
939256,1.111
939257,1.111
939258,1.111
939259,1.111
939260,1.111
939261,1.111
939262,1.111
939263,1.111
939289,1.111
939290,1.111
939291,1.111
939292,1.111
939293,1.111
939294,1.111
939295,1.111
939296,1.111
939297,1.111
939298,1.111
939299,1.111
939300,1.111
939301,1.111
939302,1.111
939303,1.111
939304,1.111
939305,1.111
939306,1.111
939307,1.111
939308,1.111
939309,1.111
939310,1.111
939311,1.111
939337,1.111
939338,1.111
939339,1.111
939340,1.111
939341,1.111
939342,1.111
939343,1.111
939344,1.111
939345,1.111
939346,1.111
939347,1.111
939348,1.111
939349,1.111
939350,1.111
939351,1.111
939352,1.111
939353,1.111
939354,1.111
939355,1.111
939356,1.111
939357,1.111
939358,1.111
939359,1.111
939457,1.111
939458,1.111
939459,1.111
939460,1.111
939461,1.111
939462,1.111
939463,1.111
939464,1.111
939465,1.111
939466,1.111
939467,1.111
939468,1.111
939469,1.111
939470,1.111
939471,1.111
939472,1.111
939473,1.111
939474,1.111
939475,1.111
939476,1.111
939477,1.111
939478,1.111
939479,1.111
939529,1.111
939530,1.111
939531,1.111
939532,1.111
939533,1.111
939534,1.111
939535,1.111
939536,1.111
939537,1.111
939538,1.111
939539,1.111
939540,1.111
939541,1.111
939542,1.111
939543,1.111
939544,1.111
939545,1.111
939546,1.111
939547,1.111
939548,1.111
939549,1.111
939550,1.111
939551,1.111
939649,1.111
939650,1.111
939651,1.111
939652,1.111
939653,1.111
939654,1.111
939655,1.111
939656,1.111
939657,1.111
939658,1.111
939659,1.111
939660,1.111
939661,1.111
939662,1.111
939663,1.111
939664,1.111
939665,1.111
939666,1.111
939667,1.111
939668,1.111
939669,1.111
939670,1.111
939671,1.111
939697,1.111
939698,1.111
939699,1.111
939700,1.111
939701,1.111
939702,1.111
939703,1.111
939704,1.111
939705,1.111
939706,1.111
939707,1.111
939708,1.111
939709,1.111
939710,1.111
939711,1.111
939712,1.111
939713,1.111
939714,1.111
939715,1.111
939716,1.111
939717,1.111
939718,1.111
939719,1.111
939769,1.111
939770,1.111
939771,1.111
939772,1.111
939773,1.111
939774,1.111
939775,1.111
939776,1.111
939777,1.111
939778,1.111
939779,1.111
939780,1.111
939781,1.111
939782,1.111
939783,1.111
939784,1.111
939785,1.111
939786,1.111
939787,1.111
939788,1.111
939789,1.111
939790,1.111
939791,1.111
939817,1.111
939818,1.111
939819,1.111
939820,1.111
939821,1.111
939822,1.111
939823,1.111
939824,1.111
939825,1.111
939826,1.111
939827,1.111
939828,1.111
939829,1.111
939830,1.111
939831,1.111
939832,1.111
939833,1.111
939834,1.111
939835,1.111
939836,1.111
939837,1.111
939838,1.111
939839,1.111
939913,1.111
939914,1.111
939915,1.111
939916,1.111
939917,1.111
939918,1.111
939919,1.111
939920,1.111
939921,1.111
939922,1.111
939923,1.111
939924,1.111
939925,1.111
939926,1.111
939927,1.111
939928,1.111
939929,1.111
939930,1.111
939931,1.111
939932,1.111
939933,1.111
939934,1.111
939935,1.111
939961,1.111
939962,1.111
939963,1.111
939964,1.111
939965,1.111
939966,1.111
939967,1.111
939968,1.111
939969,1.111
939970,1.111
939971,1.111
939972,1.111
939973,1.111
939974,1.111
939975,1.111
939976,1.111
939977,1.111
939978,1.111
939979,1.111
939980,1.111
939981,1.111
939982,1.111
939983,1.111
940057,1.111
940058,1.111
940059,1.111
940060,1.111
940061,1.111
940062,1.111
940063,1.111
940064,1.111
940065,1.111
940066,1.111
940067,1.111
940068,1.111
940069,1.111
940070,1.111
940071,1.111
940072,1.111
940073,1.111
940074,1.111
940075,1.111
940076,1.111
940077,1.111
940078,1.111
940079,1.111
940153,1.111
940154,1.111
940155,1.111
940156,1.111
940157,1.111
940158,1.111
940159,1.111
940160,1.111
940161,1.111
940162,1.111
940163,1.111
940164,1.111
940165,1.111
940166,1.111
940167,1.111
940168,1.111
940169,1.111
940170,1.111
940171,1.111
940172,1.111
940173,1.111
940174,1.111
940175,1.111
940201,1.111
940202,1.111
940203,1.111
940204,1.111
940205,1.111
940206,1.111
940207,1.111
940208,1.111
940209,1.111
940210,1.111
940211,1.111
940212,1.111
940213,1.111
940214,1.111
940215,1.111
940216,1.111
940217,1.111
940218,1.111
940219,1.111
940220,1.111
940221,1.111
940222,1.111
940223,1.111
940273,1.111
940274,1.111
940275,1.111
940276,1.111
940277,1.111
940278,1.111
940279,1.111
940280,1.111
940281,1.111
940282,1.111
940283,1.111
940284,1.111
940285,1.111
940286,1.111
940287,1.111
940288,1.111
940289,1.111
940290,1.111
940291,1.111
940292,1.111
940293,1.111
940294,1.111
940295,1.111
940321,1.111
940322,1.111
940323,1.111
940324,1.111
940325,1.111
940326,1.111
940327,1.111
940328,1.111
940329,1.111
940330,1.111
940331,1.111
940332,1.111
940333,1.111
940334,1.111
940335,1.111
940336,1.111
940337,1.111
940338,1.111
940339,1.111
940340,1.111
940341,1.111
940342,1.111
940343,1.111
940369,1.111
940370,1.111
940371,1.111
940372,1.111
940373,1.111
940374,1.111
940375,1.111
940376,1.111
940377,1.111
940378,1.111
940379,1.111
940380,1.111
940381,1.111
940382,1.111
940383,1.111
940384,1.111
940385,1.111
940386,1.111
940387,1.111
940388,1.111
940389,1.111
940390,1.111
940391,1.111
940417,1.111
940418,1.111
940419,1.111
940420,1.111
940421,1.111
940422,1.111
940423,1.111
940424,1.111
940425,1.111
940426,1.111
940427,1.111
940428,1.111
940429,1.111
940430,1.111
940431,1.111
940432,1.111
940433,1.111
940434,1.111
940435,1.111
940436,1.111
940437,1.111
940438,1.111
940439,1.111
940465,1.111
940466,1.111
940467,1.111
940468,1.111
940469,1.111
940470,1.111
940471,1.111
940472,1.111
940473,1.111
940474,1.111
940475,1.111
940476,1.111
940477,1.111
940478,1.111
940479,1.111
940480,1.111
940481,1.111
940482,1.111
940483,1.111
940484,1.111
940485,1.111
940486,1.111
940487,1.111
940561,1.111
940562,1.111
940563,1.111
940564,1.111
940565,1.111
940566,1.111
940567,1.111
940568,1.111
940569,1.111
940570,1.111
940571,1.111
940572,1.111
940573,1.111
940574,1.111
940575,1.111
940576,1.111
940577,1.111
940578,1.111
940579,1.111
940580,1.111
940581,1.111
940582,1.111
940583,1.111
940609,1.111
940610,1.111
940611,1.111
940612,1.111
940613,1.111
940614,1.111
940615,1.111
940616,1.111
940617,1.111
940618,1.111
940619,1.111
940620,1.111
940621,1.111
940622,1.111
940623,1.111
940624,1.111
940625,1.111
940626,1.111
940627,1.111
940628,1.111
940629,1.111
940630,1.111
940631,1.111
940801,1.111
940802,1.111
940803,1.111
940804,1.111
940805,1.111
940806,1.111
940807,1.111
940808,1.111
940809,1.111
940810,1.111
940811,1.111
940812,1.111
940813,1.111
940814,1.111
940815,1.111
940816,1.111
940817,1.111
940818,1.111
940819,1.111
940820,1.111
940821,1.111
940822,1.111
940823,1.111
940849,1.111
940850,1.111
940851,1.111
940852,1.111
940853,1.111
940854,1.111
940855,1.111
940856,1.111
940857,1.111
940858,1.111
940859,1.111
940860,1.111
940861,1.111
940862,1.111
940863,1.111
940864,1.111
940865,1.111
940866,1.111
940867,1.111
940868,1.111
940869,1.111
940870,1.111
940871,1.111
940945,1.111
940946,1.111
940947,1.111
940948,1.111
940949,1.111
940950,1.111
940951,1.111
940952,1.111
940953,1.111
940954,1.111
940955,1.111
940956,1.111
940957,1.111
940958,1.111
940959,1.111
940960,1.111
940961,1.111
940962,1.111
940963,1.111
940964,1.111
940965,1.111
940966,1.111
940967,1.111
941041,1.111
941042,1.111
941043,1.111
941044,1.111
941045,1.111
941046,1.111
941047,1.111
941048,1.111
941049,1.111
941050,1.111
941051,1.111
941052,1.111
941053,1.111
941054,1.111
941055,1.111
941056,1.111
941057,1.111
941058,1.111
941059,1.111
941060,1.111
941061,1.111
941062,1.111
941063,1.111
941089,1.111
941090,1.111
941091,1.111
941092,1.111
941093,1.111
941094,1.111
941095,1.111
941096,1.111
941097,1.111
941098,1.111
941099,1.111
941100,1.111
941101,1.111
941102,1.111
941103,1.111
941104,1.111
941105,1.111
941106,1.111
941107,1.111
941108,1.111
941109,1.111
941110,1.111
941111,1.111
941185,1.111
941186,1.111
941187,1.111
941188,1.111
941189,1.111
941190,1.111
941191,1.111
941192,1.111
941193,1.111
941194,1.111
941195,1.111
941196,1.111
941197,1.111
941198,1.111
941199,1.111
941200,1.111
941201,1.111
941202,1.111
941203,1.111
941204,1.111
941205,1.111
941206,1.111
941207,1.111
941281,1.111
941282,1.111
941283,1.111
941284,1.111
941285,1.111
941286,1.111
941287,1.111
941288,1.111
941289,1.111
941290,1.111
941291,1.111
941292,1.111
941293,1.111
941294,1.111
941295,1.111
941296,1.111
941297,1.111
941298,1.111
941299,1.111
941300,1.111
941301,1.111
941302,1.111
941303,1.111
941329,1.111
941330,1.111
941331,1.111
941332,1.111
941333,1.111
941334,1.111
941335,1.111
941336,1.111
941337,1.111
941338,1.111
941339,1.111
941340,1.111
941341,1.111
941342,1.111
941343,1.111
941344,1.111
941345,1.111
941346,1.111
941347,1.111
941348,1.111
941349,1.111
941350,1.111
941351,1.111
941377,1.111
941378,1.111
941379,1.111
941380,1.111
941381,1.111
941382,1.111
941383,1.111
941384,1.111
941385,1.111
941386,1.111
941387,1.111
941388,1.111
941389,1.111
941390,1.111
941391,1.111
941392,1.111
941393,1.111
941394,1.111
941395,1.111
941396,1.111
941397,1.111
941398,1.111
941399,1.111
941449,1.111
941450,1.111
941451,1.111
941452,1.111
941453,1.111
941454,1.111
941455,1.111
941456,1.111
941457,1.111
941458,1.111
941459,1.111
941460,1.111
941461,1.111
941462,1.111
941463,1.111
941464,1.111
941465,1.111
941466,1.111
941467,1.111
941468,1.111
941469,1.111
941470,1.111
941471,1.111
941497,1.111
941498,1.111
941499,1.111
941500,1.111
941501,1.111
941502,1.111
941503,1.111
941504,1.111
941505,1.111
941506,1.111
941507,1.111
941508,1.111
941509,1.111
941510,1.111
941511,1.111
941512,1.111
941513,1.111
941514,1.111
941515,1.111
941516,1.111
941517,1.111
941518,1.111
941519,1.111
941569,1.111
941570,1.111
941571,1.111
941572,1.111
941573,1.111
941574,1.111
941575,1.111
941576,1.111
941577,1.111
941578,1.111
941579,1.111
941580,1.111
941581,1.111
941582,1.111
941583,1.111
941584,1.111
941585,1.111
941586,1.111
941587,1.111
941588,1.111
941589,1.111
941590,1.111
941591,1.111
941617,1.111
941618,1.111
941619,1.111
941620,1.111
941621,1.111
941622,1.111
941623,1.111
941624,1.111
941625,1.111
941626,1.111
941627,1.111
941628,1.111
941629,1.111
941630,1.111
941631,1.111
941632,1.111
941633,1.111
941634,1.111
941635,1.111
941636,1.111
941637,1.111
941638,1.111
941639,1.111
941665,1.111
941666,1.111
941667,1.111
941668,1.111
941669,1.111
941670,1.111
941671,1.111
941672,1.111
941673,1.111
941674,1.111
941675,1.111
941676,1.111
941677,1.111
941678,1.111
941679,1.111
941680,1.111
941681,1.111
941682,1.111
941683,1.111
941684,1.111
941685,1.111
941686,1.111
941687,1.111
941713,1.111
941714,1.111
941715,1.111
941716,1.111
941717,1.111
941718,1.111
941719,1.111
941720,1.111
941721,1.111
941722,1.111
941723,1.111
941724,1.111
941725,1.111
941726,1.111
941727,1.111
941728,1.111
941729,1.111
941730,1.111
941731,1.111
941732,1.111
941733,1.111
941734,1.111
941735,1.111
941833,1.111
941834,1.111
941835,1.111
941836,1.111
941837,1.111
941838,1.111
941839,1.111
941840,1.111
941841,1.111
941842,1.111
941843,1.111
941844,1.111
941845,1.111
941846,1.111
941847,1.111
941848,1.111
941849,1.111
941850,1.111
941851,1.111
941852,1.111
941853,1.111
941854,1.111
941855,1.111
941881,1.111
941882,1.111
941883,1.111
941884,1.111
941885,1.111
941886,1.111
941887,1.111
941888,1.111
941889,1.111
941890,1.111
941891,1.111
941892,1.111
941893,1.111
941894,1.111
941895,1.111
941896,1.111
941897,1.111
941898,1.111
941899,1.111
941900,1.111
941901,1.111
941902,1.111
941903,1.111
941953,1.111
941954,1.111
941955,1.111
941956,1.111
941957,1.111
941958,1.111
941959,1.111
941960,1.111
941961,1.111
941962,1.111
941963,1.111
941964,1.111
941965,1.111
941966,1.111
941967,1.111
941968,1.111
941969,1.111
941970,1.111
941971,1.111
941972,1.111
941973,1.111
941974,1.111
941975,1.111
942001,1.111
942002,1.111
942003,1.111
942004,1.111
942005,1.111
942006,1.111
942007,1.111
942008,1.111
942009,1.111
942010,1.111
942011,1.111
942012,1.111
942013,1.111
942014,1.111
942015,1.111
942016,1.111
942017,1.111
942018,1.111
942019,1.111
942020,1.111
942021,1.111
942022,1.111
942023,1.111
942049,1.111
942050,1.111
942051,1.111
942052,1.111
942053,1.111
942054,1.111
942055,1.111
942056,1.111
942057,1.111
942058,1.111
942059,1.111
942060,1.111
942061,1.111
942062,1.111
942063,1.111
942064,1.111
942065,1.111
942066,1.111
942067,1.111
942068,1.111
942069,1.111
942070,1.111
942071,1.111
942121,1.111
942122,1.111
942123,1.111
942124,1.111
942125,1.111
942126,1.111
942127,1.111
942128,1.111
942129,1.111
942130,1.111
942131,1.111
942132,1.111
942133,1.111
942134,1.111
942135,1.111
942136,1.111
942137,1.111
942138,1.111
942139,1.111
942140,1.111
942141,1.111
942142,1.111
942143,1.111
942193,1.111
942194,1.111
942195,1.111
942196,1.111
942197,1.111
942198,1.111
942199,1.111
942200,1.111
942201,1.111
942202,1.111
942203,1.111
942204,1.111
942205,1.111
942206,1.111
942207,1.111
942208,1.111
942209,1.111
942210,1.111
942211,1.111
942212,1.111
942213,1.111
942214,1.111
942215,1.111
942265,1.111
942266,1.111
942267,1.111
942268,1.111
942269,1.111
942270,1.111
942271,1.111
942272,1.111
942273,1.111
942274,1.111
942275,1.111
942276,1.111
942277,1.111
942278,1.111
942279,1.111
942280,1.111
942281,1.111
942282,1.111
942283,1.111
942284,1.111
942285,1.111
942286,1.111
942287,1.111
942409,1.111
942410,1.111
942411,1.111
942412,1.111
942413,1.111
942414,1.111
942415,1.111
942416,1.111
942417,1.111
942418,1.111
942419,1.111
942420,1.111
942421,1.111
942422,1.111
942423,1.111
942424,1.111
942425,1.111
942426,1.111
942427,1.111
942428,1.111
942429,1.111
942430,1.111
942431,1.111
942481,1.111
942482,1.111
942483,1.111
942484,1.111
942485,1.111
942486,1.111
942487,1.111
942488,1.111
942489,1.111
942490,1.111
942491,1.111
942492,1.111
942493,1.111
942494,1.111
942495,1.111
942496,1.111
942497,1.111
942498,1.111
942499,1.111
942500,1.111
942501,1.111
942502,1.111
942503,1.111
942529,1.111
942530,1.111
942531,1.111
942532,1.111
942533,1.111
942534,1.111
942535,1.111
942536,1.111
942537,1.111
942538,1.111
942539,1.111
942540,1.111
942541,1.111
942542,1.111
942543,1.111
942544,1.111
942545,1.111
942546,1.111
942547,1.111
942548,1.111
942549,1.111
942550,1.111
942551,1.111
942673,1.111
942674,1.111
942675,1.111
942676,1.111
942677,1.111
942678,1.111
942679,1.111
942680,1.111
942681,1.111
942682,1.111
942683,1.111
942684,1.111
942685,1.111
942686,1.111
942687,1.111
942688,1.111
942689,1.111
942690,1.111
942691,1.111
942692,1.111
942693,1.111
942694,1.111
942695,1.111
942721,1.111
942722,1.111
942723,1.111
942724,1.111
942725,1.111
942726,1.111
942727,1.111
942728,1.111
942729,1.111
942730,1.111
942731,1.111
942732,1.111
942733,1.111
942734,1.111
942735,1.111
942736,1.111
942737,1.111
942738,1.111
942739,1.111
942740,1.111
942741,1.111
942742,1.111
942743,1.111
942817,1.111
942818,1.111
942819,1.111
942820,1.111
942821,1.111
942822,1.111
942823,1.111
942824,1.111
942825,1.111
942826,1.111
942827,1.111
942828,1.111
942829,1.111
942830,1.111
942831,1.111
942832,1.111
942833,1.111
942834,1.111
942835,1.111
942836,1.111
942837,1.111
942838,1.111
942839,1.111
942865,1.111
942866,1.111
942867,1.111
942868,1.111
942869,1.111
942870,1.111
942871,1.111
942872,1.111
942873,1.111
942874,1.111
942875,1.111
942876,1.111
942877,1.111
942878,1.111
942879,1.111
942880,1.111
942881,1.111
942882,1.111
942883,1.111
942884,1.111
942885,1.111
942886,1.111
942887,1.111
942913,1.111
942914,1.111
942915,1.111
942916,1.111
942917,1.111
942918,1.111
942919,1.111
942920,1.111
942921,1.111
942922,1.111
942923,1.111
942924,1.111
942925,1.111
942926,1.111
942927,1.111
942928,1.111
942929,1.111
942930,1.111
942931,1.111
942932,1.111
942933,1.111
942934,1.111
942935,1.111
942961,1.111
942962,1.111
942963,1.111
942964,1.111
942965,1.111
942966,1.111
942967,1.111
942968,1.111
942969,1.111
942970,1.111
942971,1.111
942972,1.111
942973,1.111
942974,1.111
942975,1.111
942976,1.111
942977,1.111
942978,1.111
942979,1.111
942980,1.111
942981,1.111
942982,1.111
942983,1.111
943033,1.111
943034,1.111
943035,1.111
943036,1.111
943037,1.111
943038,1.111
943039,1.111
943040,1.111
943041,1.111
943042,1.111
943043,1.111
943044,1.111
943045,1.111
943046,1.111
943047,1.111
943048,1.111
943049,1.111
943050,1.111
943051,1.111
943052,1.111
943053,1.111
943054,1.111
943055,1.111
943153,1.111
943154,1.111
943155,1.111
943156,1.111
943157,1.111
943158,1.111
943159,1.111
943160,1.111
943161,1.111
943162,1.111
943163,1.111
943164,1.111
943165,1.111
943166,1.111
943167,1.111
943168,1.111
943169,1.111
943170,1.111
943171,1.111
943172,1.111
943173,1.111
943174,1.111
943175,1.111
943225,1.111
943226,1.111
943227,1.111
943228,1.111
943229,1.111
943230,1.111
943231,1.111
943232,1.111
943233,1.111
943234,1.111
943235,1.111
943236,1.111
943237,1.111
943238,1.111
943239,1.111
943240,1.111
943241,1.111
943242,1.111
943243,1.111
943244,1.111
943245,1.111
943246,1.111
943247,1.111
943273,1.111
943274,1.111
943275,1.111
943276,1.111
943277,1.111
943278,1.111
943279,1.111
943280,1.111
943281,1.111
943282,1.111
943283,1.111
943284,1.111
943285,1.111
943286,1.111
943287,1.111
943288,1.111
943289,1.111
943290,1.111
943291,1.111
943292,1.111
943293,1.111
943294,1.111
943295,1.111
943321,1.111
943322,1.111
943323,1.111
943324,1.111
943325,1.111
943326,1.111
943327,1.111
943328,1.111
943329,1.111
943330,1.111
943331,1.111
943332,1.111
943333,1.111
943334,1.111
943335,1.111
943336,1.111
943337,1.111
943338,1.111
943339,1.111
943340,1.111
943341,1.111
943342,1.111
943343,1.111
943441,1.111
943442,1.111
943443,1.111
943444,1.111
943445,1.111
943446,1.111
943447,1.111
943448,1.111
943449,1.111
943450,1.111
943451,1.111
943452,1.111
943453,1.111
943454,1.111
943455,1.111
943456,1.111
943457,1.111
943458,1.111
943459,1.111
943460,1.111
943461,1.111
943462,1.111
943463,1.111
943489,1.111
943490,1.111
943491,1.111
943492,1.111
943493,1.111
943494,1.111
943495,1.111
943496,1.111
943497,1.111
943498,1.111
943499,1.111
943500,1.111
943501,1.111
943502,1.111
943503,1.111
943504,1.111
943505,1.111
943506,1.111
943507,1.111
943508,1.111
943509,1.111
943510,1.111
943511,1.111
943609,1.111
943610,1.111
943611,1.111
943612,1.111
943613,1.111
943614,1.111
943615,1.111
943616,1.111
943617,1.111
943618,1.111
943619,1.111
943620,1.111
943621,1.111
943622,1.111
943623,1.111
943624,1.111
943625,1.111
943626,1.111
943627,1.111
943628,1.111
943629,1.111
943630,1.111
943631,1.111
943657,1.111
943658,1.111
943659,1.111
943660,1.111
943661,1.111
943662,1.111
943663,1.111
943664,1.111
943665,1.111
943666,1.111
943667,1.111
943668,1.111
943669,1.111
943670,1.111
943671,1.111
943672,1.111
943673,1.111
943674,1.111
943675,1.111
943676,1.111
943677,1.111
943678,1.111
943679,1.111
943705,1.111
943706,1.111
943707,1.111
943708,1.111
943709,1.111
943710,1.111
943711,1.111
943712,1.111
943713,1.111
943714,1.111
943715,1.111
943716,1.111
943717,1.111
943718,1.111
943719,1.111
943720,1.111
943721,1.111
943722,1.111
943723,1.111
943724,1.111
943725,1.111
943726,1.111
943727,1.111
943753,1.111
943754,1.111
943755,1.111
943756,1.111
943757,1.111
943758,1.111
943759,1.111
943760,1.111
943761,1.111
943762,1.111
943763,1.111
943764,1.111
943765,1.111
943766,1.111
943767,1.111
943768,1.111
943769,1.111
943770,1.111
943771,1.111
943772,1.111
943773,1.111
943774,1.111
943775,1.111
943921,1.111
943922,1.111
943923,1.111
943924,1.111
943925,1.111
943926,1.111
943927,1.111
943928,1.111
943929,1.111
943930,1.111
943931,1.111
943932,1.111
943933,1.111
943934,1.111
943935,1.111
943936,1.111
943937,1.111
943938,1.111
943939,1.111
943940,1.111
943941,1.111
943942,1.111
943943,1.111
943969,1.111
943970,1.111
943971,1.111
943972,1.111
943973,1.111
943974,1.111
943975,1.111
943976,1.111
943977,1.111
943978,1.111
943979,1.111
943980,1.111
943981,1.111
943982,1.111
943983,1.111
943984,1.111
943985,1.111
943986,1.111
943987,1.111
943988,1.111
943989,1.111
943990,1.111
943991,1.111
944041,1.111
944042,1.111
944043,1.111
944044,1.111
944045,1.111
944046,1.111
944047,1.111
944048,1.111
